GeneSet,N_Genes,CPI,SE,t,p.value,q.value
DORN_ADENOVIRUS_INFECTION_12HR_UP,25,0.416344994757915,0.0310165512119897,13.4233168579031,8.76440547019086e-24,1.25003721055578e-22
REACTOME_INNATE_IMMUNE_SYSTEM,171,0.425177868920949,0.0316747858289291,13.4232279017535,8.76798810010382e-24,1.25003721055578e-22
LIEN_BREAST_CARCINOMA_METAPLASTIC_VS_DUCTAL_UP,59,0.44246683621599,0.0329823050355333,13.4152793669,9.09412449225373e-24,1.28948754349402e-22
SMIRNOV_RESPONSE_TO_IR_2HR_UP,37,0.423396352409044,0.0315833051855937,13.4057012057804,9.50337342396438e-24,1.34023250070935e-22
BOUDOUKHA_BOUND_BY_IGF2BP2,85,0.455534300985875,0.0339914776838149,13.4014268289012,9.69193302471987e-24,1.35801415446928e-22
REACTOME_CIRCADIAN_CLOCK,38,0.452828694373319,0.0337919393316838,13.4004944175767,9.7335625483233e-24,1.35801415446928e-22
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_DN,101,0.379529861447969,0.0283400116326433,13.3920150198813,1.01204919457873e-23,1.40448741949783e-22
ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_UP,118,0.416655525383333,0.0311255108775475,13.3863031846295,1.03898132741171e-23,1.43423401228421e-22
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,44,0.427588127469555,0.0319720605865309,13.3738057424328,1.10044864236721e-23,1.51108974101898e-22
HOLLERN_EMT_BREAST_TUMOR_UP,82,0.436364393439484,0.0326344741561118,13.3712708638132,1.11335535690045e-23,1.52080844301218e-22
HEDENFALK_BREAST_CANCER_BRCA1_VS_BRCA2,131,0.468389375308175,0.035042809261583,13.3662050839532,1.13960630684211e-23,1.54855877841201e-22
DARWICHE_PAPILLOMA_RISK_LOW_DN,100,0.400819352118208,0.0300007959217347,13.3602906124176,1.17104366340773e-23,1.58303259991232e-22
VERHAAK_GLIOBLASTOMA_PRONEURAL,109,0.416857913615893,0.031212769340789,13.3553645645643,1.19789174964871e-23,1.6109791622853e-22
KEGG_AXON_GUIDANCE,102,0.422398474615187,0.0316405868407974,13.3498938164619,1.22843449278927e-23,1.64358235471139e-22
KEGG_N_GLYCAN_BIOSYNTHESIS,37,0.438583523530435,0.032867271281138,13.344080796331,1.26174655683695e-23,1.67953916672837e-22
CHEN_NEUROBLASTOMA_COPY_NUMBER_GAINS,38,0.41967536428253,0.0314662165617169,13.3373315936917,1.30156459871255e-23,1.723747227432e-22
REACTOME_MUSCLE_CONTRACTION,34,0.418842744045435,0.0314090473499832,13.3350986223293,1.31501457909962e-23,1.72969097639881e-22
LEE_LIVER_CANCER_MYC_DN,50,0.446503824102857,0.0334851331159363,13.3343899980005,1.319312013428e-23,1.72969097639881e-22
PID_AVB3_INTEGRIN_PATHWAY,56,0.411693185288132,0.0308817700321687,13.3312690580651,1.33840752255443e-23,1.74595261317225e-22
KEGG_OLFACTORY_TRANSDUCTION,208,0.429202787691935,0.0322070882176643,13.3263455793105,1.36909841014768e-23,1.77710335924145e-22
LI_INDUCED_T_TO_NATURAL_KILLER_DN,84,0.430156247213469,0.0322840415678176,13.3241139065522,1.38324178566045e-23,1.78060524009874e-22
REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION,94,0.401601036203944,0.0301417009846693,13.3237681711529,1.38544600896913e-23,1.78060524009874e-22
CHEN_HOXA5_TARGETS_9HR_UP,148,0.414532751886477,0.0311390225708503,13.3123238195192,1.46043673655235e-23,1.86778404199269e-22
ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_DN,94,0.420087229032674,0.0315604916229241,13.3105413582196,1.47247840538159e-23,1.87399812665394e-22
KIM_WT1_TARGETS_12HR_UP,118,0.431121757899524,0.0324206208808474,13.2977637746047,1.56177209757897e-23,1.97799194300172e-22
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,93,0.440080719393681,0.0330991378769614,13.2958363154225,1.57570643621101e-23,1.98599907829688e-22
FIGUEROA_AML_METHYLATION_CLUSTER_2_UP,33,0.424623798528218,0.0319464085952739,13.291753821462,1.60563443966646e-23,2.01399050629317e-22
TANG_SENESCENCE_TP53_TARGETS_DN,43,0.452472399070341,0.0340558698847194,13.2861794633929,1.64742404714237e-23,2.05652121482988e-22
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP,120,0.435293467339266,0.0327663166861104,13.2847848450353,1.65804906071072e-23,2.05669267710631e-22
PID_HIV_NEF_PATHWAY,31,0.401327681634008,0.0302111413229057,13.2840953390174,1.66332753878663e-23,2.05669267710631e-22
MIKKELSEN_MCV6_LCP_WITH_H3K4ME3,96,0.422493073965876,0.031815844712272,13.27932914517,1.70027979904966e-23,2.09246697911347e-22
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION,61,0.412341225624148,0.0310772819590744,13.2682525507591,1.78937593591828e-23,2.19177550085013e-22
COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_UP,28,0.420611107170488,0.0317099935303187,13.2643075681593,1.82222903577406e-23,2.21200907827689e-22
GRAHAM_CML_QUIESCENT_VS_NORMAL_DIVIDING_UP,38,0.446130507156219,0.0336340962770693,13.2642335171163,1.82285148267356e-23,2.21200907827689e-22
KEGG_STEROID_HORMONE_BIOSYNTHESIS,29,0.416885891406833,0.0314337725958732,13.2623562805046,1.83870245625702e-23,2.22091421684008e-22
SESTO_RESPONSE_TO_UV_C2,33,0.404484858252769,0.0305043041601826,13.2599273902057,1.85941726972332e-23,2.23558509525721e-22
MARTORIATI_MDM4_TARGETS_NEUROEPITHELIUM_DN,102,0.428417940844432,0.0323174581054898,13.2565481928065,1.88862760812495e-23,2.26028872917339e-22
YAMASHITA_LIVER_CANCER_STEM_CELL_UP,40,0.436371167878633,0.032920169165029,13.2554351616816,1.89834947172602e-23,2.26154966745808e-22
BHAT_ESR1_TARGETS_NOT_VIA_AKT1_DN,58,0.416267256485691,0.0314405010164796,13.2398417018706,2.03996241759783e-23,2.41920997614215e-22
BLUM_RESPONSE_TO_SALIRASIB_DN,276,0.415237462807587,0.031380773123622,13.2322253875579,2.11294358986385e-23,2.49442073572615e-22
BIOCARTA_PPARA_PATHWAY,41,0.423962763670883,0.0320853907143376,13.2135764667947,2.30291850464658e-23,2.70644791829861e-22
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM,34,0.407172295560539,0.0308227543090941,13.2101204025237,2.33996700029581e-23,2.72718406658745e-22
BERENJENO_ROCK_SIGNALING_NOT_VIA_RHOA_DN,34,0.408122965004835,0.0308950444908073,13.2099814624404,2.3414688804737e-23,2.72718406658745e-22
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE,43,0.439584426454431,0.0332819876162043,13.2078778324047,2.36432693825332e-23,2.7415684364013e-22
PID_PS1_PATHWAY,35,0.39592442031724,0.0299844437581413,13.204327667734,2.40341291230512e-23,2.77455941955932e-22
DURAND_STROMA_NS_UP,110,0.435247256868322,0.032965114377962,13.2032685182884,2.41519905922125e-23,2.77588297158953e-22
ONO_AML1_TARGETS_DN,28,0.410667449632787,0.0311058202358379,13.2022703956749,2.42635927202239e-23,2.77647865820457e-22
DAVICIONI_MOLECULAR_ARMS_VS_ERMS_UP,219,0.437116313624981,0.0331181377513096,13.1986984566394,2.46672424606479e-23,2.81034216505809e-22
LEIN_LOCALIZED_TO_PROXIMAL_DENDRITES,28,0.420465463547172,0.0318694991705366,13.1933502091521,2.52842808821185e-23,2.85657134971124e-22
VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP,119,0.405582075520786,0.0307415551960418,13.1932842347874,2.52919885696932e-23,2.85657134971124e-22
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,39,0.44848451008407,0.0340060355251014,13.1883797437377,2.58716367719704e-23,2.90944398008926e-22
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_4,209,0.421172503440388,0.0319590080278175,13.178522408261,2.70773563704608e-23,3.03196664251211e-22
CUI_GLUCOSE_DEPRIVATION,50,0.479441701727888,0.0363900078104945,13.1750920259386,2.75100682828558e-23,3.05933012781928e-22
ZHAN_EARLY_DIFFERENTIATION_GENES_DN,36,0.412638563505141,0.0313204590280913,13.1747291166789,2.75562506721936e-23,3.05933012781928e-22
SUNG_METASTASIS_STROMA_UP,87,0.443120327319909,0.0336488291746093,13.1689671881445,2.83000198041042e-23,3.12859117241135e-22
CHENG_RESPONSE_TO_NICKEL_ACETATE,36,0.418111669830764,0.0317677078368584,13.1615309476515,2.92898225315758e-23,3.2243521934549e-22
LIAN_LIPA_TARGETS_6M,56,0.413360488070836,0.0314381298725455,13.148380318634,3.11262046325512e-23,3.41211209606412e-22
DUAN_PRDM5_TARGETS,48,0.417567423211207,0.0317704039549577,13.1432834094024,3.18686835995324e-23,3.47888684147197e-22
FOSTER_TOLERANT_MACROPHAGE_UP,97,0.400333160306613,0.03046190675912,13.1420913166165,3.20448919408948e-23,3.48354679474143e-22
DOANE_BREAST_CANCER_ESR1_UP,87,0.419815754741968,0.0319527373859084,13.1386475490864,3.2559450212323e-23,3.524796913027e-22
LEE_AGING_CEREBELLUM_DN,59,0.436330378349501,0.0332473850748377,13.1237502548651,3.48827741703312e-23,3.76070900042951e-22
CADWELL_ATG16L1_TARGETS_UP,62,0.401524061168911,0.0306183178140963,13.1138511137948,3.6518062628158e-23,3.92080762950058e-22
RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_DN,345,0.410561232155141,0.0313169562695095,13.1098702128619,3.71972149067412e-23,3.97735793818393e-22
SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES,29,0.39695904753722,0.0302930228345755,13.1039761104377,3.82261493940462e-23,4.07069484771701e-22
KEGG_ERBB_SIGNALING_PATHWAY,61,0.440979585622546,0.0336656774616032,13.0987884062484,3.91554143550289e-23,4.15270227854758e-22
PEREZ_TP53_AND_TP63_TARGETS,144,0.419139947814256,0.0320021658012402,13.0972369313208,3.94377135426042e-23,4.16570828472285e-22
DER_IFN_BETA_RESPONSE_UP,81,0.40897798517949,0.0312643321999122,13.0812960457425,4.24594424305321e-23,4.46680182666364e-22
NATSUME_RESPONSE_TO_INTERFERON_BETA_UP,61,0.412454131299941,0.0315389913970547,13.0775942105256,4.31938242663174e-23,4.52581074340651e-22
VALK_AML_CLUSTER_12,25,0.42701773905313,0.0326636356891883,13.0731845994252,4.40852977105067e-23,4.58366597582689e-22
HAN_JNK_SINGALING_UP,27,0.386898163893618,0.0295949245345586,13.0731255435988,4.40973614385798e-23,4.58366597582689e-22
NOUSHMEHR_GBM_SILENCED_BY_METHYLATION,35,0.398621194073225,0.0304969874924253,13.0708383630427,4.45671405516525e-23,4.61411387695482e-22
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,67,0.406599644485151,0.0311172091230816,13.0667131128913,4.54272078956734e-23,4.68456859287794e-22
JAATINEN_HEMATOPOIETIC_STEM_CELL_UP,205,0.484494340620573,0.037085116736144,13.0643876374366,4.59193752647748e-23,4.69534984407989e-22
REACTOME_DNA_REPAIR,86,0.402107456451913,0.0307799814371909,13.0639278412967,4.60173200128503e-23,4.69534984407989e-22
HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_1_UP,29,0.412957181564019,0.03161110783561,13.0636731781612,4.60716581097912e-23,4.69534984407989e-22
KEGG_PYRIMIDINE_METABOLISM,78,0.395608318485499,0.0302859701813896,13.0624284484238,4.63381784881726e-23,4.70413648543355e-22
MANTOVANI_NFKB_TARGETS_UP,32,0.416753843590498,0.031914154034823,13.0585897133842,4.71699233098004e-23,4.77001278741354e-22
SESTO_RESPONSE_TO_UV_C0,86,0.437780357360574,0.0335692491526427,13.0411125780605,5.11505275781443e-23,5.15257631086403e-22
PANGAS_TUMOR_SUPPRESSION_BY_SMAD1_AND_SMAD5_DN,107,0.393533522567366,0.0301885987489272,13.035832694333,5.24182352820834e-23,5.25751801308404e-22
SU_LIVER,44,0.422372679373067,0.0324027054925095,13.0351053392966,5.2595331598886e-23,5.25751801308404e-22
LEE_LIVER_CANCER_MYC_E2F1_UP,40,0.429760459432269,0.0330141305267116,13.017470173402,5.70781384171834e-23,5.68384973780273e-22
JIANG_AGING_HYPOTHALAMUS_UP,43,0.430002373590247,0.0330395784246333,13.014765747424,5.77987741691656e-23,5.73372630446209e-22
PID_CD8_TCR_DOWNSTREAM_PATHWAY,49,0.454417765317263,0.0349387223506705,13.0061357354855,6.01600938259621e-23,5.94536684817936e-22
BOYAULT_LIVER_CANCER_SUBCLASS_G23_UP,41,0.441933910904196,0.0339953953274092,12.9998167883602,6.19503389898533e-23,6.09918620469915e-22
PID_MAPK_TRK_PATHWAY,30,0.425249131291457,0.0327230373100753,12.9954052633288,6.32318318986963e-23,6.20194922645484e-22
PID_RHOA_PATHWAY,34,0.416066368154403,0.0320355470072161,12.9876467556706,6.55505560703121e-23,6.39020562831943e-22
WHITFIELD_CELL_CYCLE_M_G1,102,0.448804330224432,0.0345570378248742,12.9873495667902,6.5641054365259e-23,6.39020562831943e-22
CASORELLI_APL_SECONDARY_VS_DE_NOVO_UP,30,0.393086568672975,0.0303012547406079,12.9726168780128,7.02883846556854e-23,6.81718942627075e-22
LUI_THYROID_CANCER_CLUSTER_2,33,0.41823348203644,0.0322624739167908,12.9634659485543,7.33400530155875e-23,7.08682215991362e-22
LEE_TARGETS_OF_PTCH1_AND_SUFU_UP,46,0.412917661765847,0.0318552229965596,12.9623221225117,7.37307445614271e-23,7.09828459633813e-22
ST_INTEGRIN_SIGNALING_PATHWAY,60,0.414790592444612,0.0320062817753568,12.9596619612335,7.46474720033072e-23,7.16011964914075e-22
POMEROY_MEDULLOBLASTOMA_PROGNOSIS_DN,39,0.454137955803894,0.0350456107746721,12.9584831242863,7.50573695794422e-23,7.17306510010127e-22
KIM_MYC_AMPLIFICATION_TARGETS_UP,138,0.425927762858262,0.0328838619071138,12.9524860571842,7.71779214147698e-23,7.34880280916549e-22
BENPORATH_ES_WITH_H3K27ME3,703,0.423293050826835,0.0327118941550164,12.9400348637996,8.17749055315826e-23,7.75820831025087e-22
SWEET_LUNG_CANCER_KRAS_DN,316,0.414560166064603,0.0320406649630554,12.9385631210405,8.23361504548245e-23,7.76810947805658e-22
VILLANUEVA_LIVER_CANCER_KRT19_UP,116,0.410478344159541,0.0317260751549297,12.9382012163506,8.24747537532262e-23,7.76810947805658e-22
NAKAMURA_METASTASIS_MODEL_DN,33,0.415220635659644,0.0321038537051228,12.9336695673201,8.42302779912388e-23,7.90492069349432e-22
ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_UP,66,0.404836455968903,0.0313194020251375,12.9260595602679,8.72632322422088e-23,8.16020691469258e-22
VERHAAK_GLIOBLASTOMA_NEURAL,88,0.439343624810727,0.034000924284088,12.9215200486869,8.91244627493073e-23,8.30449011831938e-22
LANDIS_BREAST_CANCER_PROGRESSION_UP,35,0.448023771223597,0.0346767405536133,12.9200081689025,8.97531583903056e-23,8.3333092612209e-22
BOYLAN_MULTIPLE_MYELOMA_C_D_DN,174,0.429076193981748,0.0332162846681693,12.9176456147405,9.07445318413575e-23,8.39547814092559e-22
OSMAN_BLADDER_CANCER_DN,257,0.421321198684531,0.0326287984604341,12.912556347897,9.29176328488894e-23,8.56615208843648e-22
GYORFFY_DOXORUBICIN_RESISTANCE,33,0.416310870959422,0.0322527374526474,12.9077685753229,9.500972051213e-23,8.72818171887842e-22
CHEN_LVAD_SUPPORT_OF_FAILING_HEART_DN,31,0.417596958716464,0.0323710756930739,12.9003114593999,9.83629047541022e-23,9.00451994748957e-22
BLALOCK_ALZHEIMERS_DISEASE_UP,1248,0.454254706916083,0.0352267162064722,12.8951760434776,1.00741016559451e-22,9.18997595117506e-22
GAUSSMANN_MLL_AF4_FUSION_TARGETS_E_UP,66,0.410477020397738,0.0318351214213822,12.8938418347617,1.01368262941148e-22,9.21497554053846e-22
PENG_GLUTAMINE_DEPRIVATION_DN,258,0.373950237650352,0.0290053152735623,12.8924727803666,1.02015971202748e-22,9.24165516902671e-22
KEGG_ALLOGRAFT_REJECTION,29,0.427326761312686,0.0331733710655044,12.8816200339991,1.07299849688713e-22,9.68668885252083e-22
MENSSEN_MYC_TARGETS,43,0.443264728664031,0.0344157805926709,12.8796941702501,1.08265831248837e-22,9.74019150786948e-22
LEE_LIVER_CANCER_E2F1_DN,51,0.413219945978171,0.0320865162451948,12.8783051054991,1.08967983590155e-22,9.76967248064311e-22
PID_CERAMIDE_PATHWAY,40,0.420953911069641,0.032702672565469,12.8721562504384,1.12131517847925e-22,1.00188743173026e-21
KEGG_JAK_STAT_SIGNALING_PATHWAY,113,0.423623222048675,0.0329134471358512,12.8708251159521,1.12828437709565e-22,1.00467369960496e-21
MIKKELSEN_MCV6_HCP_WITH_H3K27ME3,257,0.398547021823167,0.0309840898020136,12.86295722643,1.17037514000168e-22,1.03860841505591e-21
GRAHAM_CML_QUIESCENT_VS_NORMAL_QUIESCENT_UP,63,0.421205159403305,0.0327549987131628,12.8592635002621,1.19067620596231e-22,1.05304210893412e-21
DUTERTRE_ESTRADIOL_RESPONSE_6HR_UP,164,0.43268725815738,0.033660448107956,12.8544711220024,1.21754390330081e-22,1.0722795556588e-21
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,96,0.417879175547687,0.0325098518385298,12.8539243310985,1.22064786519993e-22,1.0722795556588e-21
FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_UP,46,0.457922194718358,0.0356306491670883,12.8519183742893,1.23210330966999e-22,1.07871058219094e-21
MCLACHLAN_DENTAL_CARIES_DN,56,0.380821170529179,0.0296414212583506,12.8476015778729,1.25712303013242e-22,1.09693444334966e-21
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY,36,0.41499176373883,0.0323083539782175,12.8447200999042,1.2741073028385e-22,1.10804865103522e-21
BROWNE_HCMV_INFECTION_24HR_DN,110,0.40385893846627,0.031452365349164,12.8403359805499,1.30039195534538e-22,1.12715036926781e-21
REACTOME_OLFACTORY_SIGNALING_PATHWAY,170,0.393835997769047,0.0306739298026067,12.8394372779577,1.30584699256074e-22,1.12813072966588e-21
MORI_PRE_BI_LYMPHOCYTE_UP,63,0.401966056639987,0.0313190586180698,12.8345510489919,1.33591084159521e-22,1.1502941867069e-21
HIRSCH_CELLULAR_TRANSFORMATION_SIGNATURE_DN,77,0.405200813293411,0.0315730496869165,12.8337559187804,1.34086847841286e-22,1.15076508558525e-21
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_DN,202,0.432151987442398,0.033699228903121,12.8237945350249,1.40456710702309e-22,1.20148051876172e-21
PUJANA_BREAST_CANCER_LIT_INT_NETWORK,85,0.434353349549112,0.0338770253604742,12.8214725149951,1.41984724907245e-22,1.2105821806634e-21
BURTON_ADIPOGENESIS_PEAK_AT_2HR,39,0.408109104952785,0.0318646856941811,12.8075672507673,1.51491128991523e-22,1.28742786820483e-21
ZWANG_EGF_PERSISTENTLY_DN,36,0.411847064852756,0.0321609839060888,12.8057980457117,1.5274565777302e-22,1.29280132906336e-21
WEIGEL_OXIDATIVE_STRESS_BY_HNE_AND_TBH,46,0.440697335903497,0.0344163465723023,12.8048843004784,1.53397669722747e-22,1.29280132906336e-21
NAKAMURA_CANCER_MICROENVIRONMENT_DN,36,0.393838334440274,0.030757596116225,12.8045876196586,1.53609970107184e-22,1.29280132906336e-21
MCGARVEY_SILENCED_BY_METHYLATION_IN_COLON_CANCER,29,0.41338164556629,0.0322912046948494,12.8016792644539,1.55706843243325e-22,1.30623522193516e-21
GRADE_COLON_AND_RECTAL_CANCER_DN,69,0.428953892639749,0.0335301326046195,12.7930866751374,1.62071487975808e-22,1.35527087220796e-21
LIU_SOX4_TARGETS_DN,219,0.399200546622299,0.0312126785835386,12.7896920334429,1.64657405853006e-22,1.37249575677474e-21
GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_DN,69,0.398554662572792,0.0311761728911017,12.7839508705877,1.69125525835792e-22,1.40524999014516e-21
DELPUECH_FOXO3_TARGETS_UP,56,0.445455644733435,0.0348491693359061,12.7823891708796,1.70361876232526e-22,1.41102900028781e-21
DARWICHE_PAPILLOMA_RISK_LOW_UP,113,0.41960150358914,0.0328390384870954,12.7775209908788,1.74274450343395e-22,1.43886721818328e-21
TARTE_PLASMA_CELL_VS_B_LYMPHOCYTE_DN,31,0.398064661479931,0.0311629393858194,12.7736558015792,1.77445123859179e-22,1.45828596936446e-21
WINNEPENNINCKX_MELANOMA_METASTASIS_UP,125,0.445111903130054,0.0348491221138818,12.7725427824407,1.78368853360874e-22,1.45828596936446e-21
TSENG_ADIPOGENIC_POTENTIAL_DN,36,0.422737540213057,0.0330980049756592,12.7722967146795,1.78573724025258e-22,1.45828596936446e-21
MORI_LARGE_PRE_BII_LYMPHOCYTE_UP,74,0.398091338253507,0.0311691884604393,12.7719506960784,1.78862211650682e-22,1.45828596936446e-21
PID_FOXO_PATHWAY,37,0.422101733911941,0.0330517810601571,12.7709224850449,1.79722232869062e-22,1.45916932434939e-21
REACTOME_PHOSPHOLIPID_METABOLISM,124,0.4309087691702,0.0337425522559356,12.7704853474562,1.80089123204486e-22,1.45916932434939e-21
ZHOU_INFLAMMATORY_RESPONSE_FIMA_DN,171,0.406270265156879,0.0318411060619968,12.7593012744546,1.89736248447967e-22,1.53257545572986e-21
NAGASHIMA_NRG1_SIGNALING_DN,36,0.403320259131298,0.0316266795126114,12.7525325246512,1.95825344673664e-22,1.57687754399256e-21
SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_UP,121,0.424008523211741,0.0332659217464166,12.7460326048959,2.01857357997741e-22,1.62044876004956e-21
ROSS_AML_WITH_AML1_ETO_FUSION,54,0.425583546330624,0.0333919912644801,12.7450783919954,2.02758460832448e-22,1.6226896451284e-21
MANTOVANI_VIRAL_GPCR_SIGNALING_UP,63,0.399408067205383,0.0313402764596926,12.7442419890288,2.03551634355725e-22,1.62405570041005e-21
PUJANA_CHEK2_PCC_NETWORK,584,0.423825134311549,0.0332721529092591,12.7381337621109,2.09439468259573e-22,1.6659377216135e-21
GRAHAM_CML_QUIESCENT_VS_NORMAL_QUIESCENT_DN,36,0.422385471257768,0.033169533952982,12.7341394623301,2.13381887962376e-22,1.69175361483338e-21
SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_DN,53,0.407154413669862,0.0319749633293377,12.733538095923,2.13981867725188e-22,1.69175361483338e-21
REACTOME_IRON_UPTAKE_AND_TRANSPORT,29,0.407183410503371,0.0319974731495798,12.7254864345036,2.22180170474011e-22,1.75126303554893e-21
KIM_GLIS2_TARGETS_UP,70,0.41104208544658,0.0323033929635895,12.7244245181886,2.23284728478877e-22,1.75466824277527e-21
GOLDRATH_IMMUNE_MEMORY,48,0.415453333738431,0.0326517213596577,12.7237804452092,2.23957350773256e-22,1.75466885335563e-21
JIANG_TIP30_TARGETS_UP,34,0.410930997055868,0.0323069601966253,12.719580999106,2.28393133930128e-22,1.78406492941229e-21
MATZUK_MEIOTIC_AND_DNA_REPAIR,28,0.392986500199841,0.0308982382857669,12.7187348535942,2.2929752855387e-22,1.78578284178223e-21
ROSS_AML_WITH_MLL_FUSIONS,56,0.425201409244516,0.033437774575189,12.7161994076011,2.32029118593008e-22,1.79896245880138e-21
ZHENG_IL22_SIGNALING_UP,37,0.441480001556438,0.0347208577028593,12.7151237257622,2.33197871963381e-22,1.79896245880138e-21
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,157,0.423093633427708,0.033277565303501,12.7140801789125,2.34337362369909e-22,1.79896245880138e-21
SHEN_SMARCA2_TARGETS_UP,300,0.426544668672518,0.0335498830983478,12.7137453034381,2.34704210619185e-22,1.79896245880138e-21
